	228
LITTLE NECK          NY 11362-1818	1
LITTLE NECK          NY 11362-1820	2
LITTLE NECK          NY 11362-1837	1
LITTLE NECK          NY 11362-1841	1
LITTLE NECK          NY 11362-2125	1
LITTLE NECK          NY 11362-2237	1
LITTLE NECK          NY 11362-2439	1
LITTLE NECK          NY 11362-2526	1
LITTLE NECK          NY 11362-9900	9
LITTLE NECK          NY 11363-0231	1
LITTLE NECK          NY 11363-1042	1
LITTLE NECK          NY 11363-1145	1
LITTLE NECK          NY 11363-1336	1
LITTLE NECK          NY 11363-1416	1
LITTLE NECK          NY 11363-1418	1
LITTLE NECK          NY 11363-1708	1
LITTLE NECK          NY 11363-1737	1
LITTLE NECK          NY 11363-1740	1
LITTLE NECK          NY 11363-2040	3
LITTLE SILVER        NJ 07739-1309	1
LITTLE SILVER        NJ 07739-1433	1
LITTLETON            CO 80128-2506	1
LIVINGSTON           NJ 07039-1124	1
LIVINGSTON           NJ 07039-1430	1
LIVINGSTON           NJ 07039-1501	1
LIVINGSTON           NJ 07039-1521	2
LIVINGSTON           NJ 07039-1837	1
LIVINGSTON           NJ 07039-2992	1
LIVINGSTON           NJ 07039-4514	2
LIVINGSTON           NJ 07039-6121	1
LOCUST VALLEY        NY 11560	1
LOCUST VALLEY        NY 11560-2018	1
LONDON                  33331	2
LONDON SW3 5BS          10016	2
LONG BEACH           NY 11561-1225	1
LONG BEACH           NY 11561-2107	1
LONG BEACH           NY 11561-2302	1
LONG BEACH           NY 11561-2606	1
LONG BEACH           NY 11561-3026	1
LONG BEACH           NY 11561-4013	1
LONG BEACH           NY 11561-4035	1
LONG BRANCH          NJ 07740	1
LONG BRANCH          NJ 07740-5602	1
LONG IS CITY         NY 11101-5207	3
LONG IS CITY         NY 11101-6114	1
LONG IS CITY         NY 11109-5981	1
LONG ISLAND          NY 11102-3941	1
LONG ISLAND CITY     NY 11101	42
LONG ISLAND CITY     NY 11101-1028	1
LONG ISLAND CITY     NY 11101-1033	1
LONG ISLAND CITY     NY 11101-1707	1
LONG ISLAND CITY     NY 11101-1709	1
LONG ISLAND CITY     NY 11101-1816	1
LONG ISLAND CITY     NY 11101-1819	1
LONG ISLAND CITY     NY 11101-1926	1
LONG ISLAND CITY     NY 11101-2018	1
LONG ISLAND CITY     NY 11101-2037	1
LONG ISLAND CITY     NY 11101-2112	1
LONG ISLAND CITY     NY 11101-2608	1
LONG ISLAND CITY     NY 11101-2614	1
LONG ISLAND CITY     NY 11101-2617	2
LONG ISLAND CITY     NY 11101-2934	1
LONG ISLAND CITY     NY 11101-3019	4
LONG ISLAND CITY     NY 11101-3023	3
LONG ISLAND CITY     NY 11101-3049	1
LONG ISLAND CITY     NY 11101-3118	4
LONG ISLAND CITY     NY 11101-3256	1
LONG ISLAND CITY     NY 11101-3419	1
LONG ISLAND CITY     NY 11101-3809	1
LONG ISLAND CITY     NY 11101-4347	11
LONG ISLAND CITY     NY 11101-4906	78
LONG ISLAND CITY     NY 11101-4915	1
LONG ISLAND CITY     NY 11101-5115	1
LONG ISLAND CITY     NY 11101-5175	1
LONG ISLAND CITY     NY 11101-5215	1
LONG ISLAND CITY     NY 11101-5401	1
LONG ISLAND CITY     NY 11101-5586	1
LONG ISLAND CITY     NY 11101-5686	1
LONG ISLAND CITY     NY 11101-6015	1
LONG ISLAND CITY     NY 11101-6041	1
LONG ISLAND CITY     NY 11101-6114	1
LONG ISLAND CITY     NY 11101-6825	1
LONG ISLAND CITY     NY 11101-6826	2
LONG ISLAND CITY     NY 11101-7005	2
LONG ISLAND CITY     NY 11101-7703	1
LONG ISLAND CITY     NY 11101-8794	2
LONG ISLAND CITY     NY 11102	5
LONG ISLAND CITY     NY 11102-1446	1
LONG ISLAND CITY     NY 11102-1545	1
LONG ISLAND CITY     NY 11102-1582	1
LONG ISLAND CITY     NY 11102-1650	1
LONG ISLAND CITY     NY 11102-1666	1
LONG ISLAND CITY     NY 11102-1742	1
LONG ISLAND CITY     NY 11102-1759	1
LONG ISLAND CITY     NY 11102-2037	1
LONG ISLAND CITY     NY 11102-2072	1
LONG ISLAND CITY     NY 11102-2117	1
LONG ISLAND CITY     NY 11102-2135	1
LONG ISLAND CITY     NY 11102-2140	1
LONG ISLAND CITY     NY 11102-2449	1
LONG ISLAND CITY     NY 11102-2591	3
LONG ISLAND CITY     NY 11102-2822	2
LONG ISLAND CITY     NY 11102-2828	1
LONG ISLAND CITY     NY 11102-3337	1
LONG ISLAND CITY     NY 11102-3428	3
LONG ISLAND CITY     NY 11102-3725	1
LONG ISLAND CITY     NY 11102-3941	3
LONG ISLAND CITY     NY 11102-3943	2
LONG ISLAND CITY     NY 11102-3971	3
LONG ISLAND CITY     NY 11102-4128	3
LONG ISLAND CITY     NY 11102-4292	1
LONG ISLAND CITY     NY 11102-4345	1
LONG ISLAND CITY     NY 11103	5
LONG ISLAND CITY     NY 11103-1010	1
LONG ISLAND CITY     NY 11103-1017	2
LONG ISLAND CITY     NY 11103-1034	1
LONG ISLAND CITY     NY 11103-1122	1
LONG ISLAND CITY     NY 11103-1335	1
LONG ISLAND CITY     NY 11103-1524	1
LONG ISLAND CITY     NY 11103-1536	3
LONG ISLAND CITY     NY 11103-1543	1
LONG ISLAND CITY     NY 11103-1606	1
LONG ISLAND CITY     NY 11103-1631	1
LONG ISLAND CITY     NY 11103-1632	1
LONG ISLAND CITY     NY 11103-1635	1
LONG ISLAND CITY     NY 11103-1650	1
LONG ISLAND CITY     NY 11103-1858	1
LONG ISLAND CITY     NY 11103-1903	1
LONG ISLAND CITY     NY 11103-2002	1
LONG ISLAND CITY     NY 11103-2052	1
LONG ISLAND CITY     NY 11103-2146	1
LONG ISLAND CITY     NY 11103-2504	7
LONG ISLAND CITY     NY 11103-2960	1
LONG ISLAND CITY     NY 11103-3421	1
LONG ISLAND CITY     NY 11103-3431	1
LONG ISLAND CITY     NY 11103-3801	2
LONG ISLAND CITY     NY 11103-3902	1
LONG ISLAND CITY     NY 11103-3983	1
LONG ISLAND CITY     NY 11103-4039	1
LONG ISLAND CITY     NY 11103-4046	1
LONG ISLAND CITY     NY 11103-4057	2
LONG ISLAND CITY     NY 11103-4224	1
LONG ISLAND CITY     NY 11103-4285	1
LONG ISLAND CITY     NY 11103-4329	1
LONG ISLAND CITY     NY 11103-4406	1
LONG ISLAND CITY     NY 11103-4409	2
LONG ISLAND CITY     NY 11103-4501	1
LONG ISLAND CITY     NY 11103-4701	1
LONG ISLAND CITY     NY 11103-4802	1
LONG ISLAND CITY     NY 11103-4803	1
LONG ISLAND CITY     NY 11103-4848	1
LONG ISLAND CITY     NY 11103-4901	1
LONG ISLAND CITY     NY 11103-5205	1
LONG ISLAND CITY     NY 11104	1
LONG ISLAND CITY     NY 11104-1058	1
LONG ISLAND CITY     NY 11104-2402	1
LONG ISLAND CITY     NY 11104-2660	2
LONG ISLAND CITY     NY 11104-2661	2
LONG ISLAND CITY     NY 11104-2728	1
LONG ISLAND CITY     NY 11104-3223	1
LONG ISLAND CITY     NY 11104-3305	1
LONG ISLAND CITY     NY 11104-4403	1
LONG ISLAND CITY     NY 11104-4418	1
LONG ISLAND CITY     NY 11105	1
LONG ISLAND CITY     NY 11105-1028	1
LONG ISLAND CITY     NY 11105-1202	1
LONG ISLAND CITY     NY 11105-1221	1
LONG ISLAND CITY     NY 11105-1234	1
LONG ISLAND CITY     NY 11105-1238	1
LONG ISLAND CITY     NY 11105-1243	1
LONG ISLAND CITY     NY 11105-1301	1
LONG ISLAND CITY     NY 11105-1302	1
LONG ISLAND CITY     NY 11105-1314	1
LONG ISLAND CITY     NY 11105-1316	2
LONG ISLAND CITY     NY 11105-1323	1
LONG ISLAND CITY     NY 11105-1333	1
LONG ISLAND CITY     NY 11105-1334	1
LONG ISLAND CITY     NY 11105-1547	1
LONG ISLAND CITY     NY 11105-1614	1
LONG ISLAND CITY     NY 11105-1636	1
LONG ISLAND CITY     NY 11105-1676	1
LONG ISLAND CITY     NY 11105-1805	2
LONG ISLAND CITY     NY 11105-1836	1
LONG ISLAND CITY     NY 11105-1905	1
LONG ISLAND CITY     NY 11105-1915	1
LONG ISLAND CITY     NY 11105-1999	1
LONG ISLAND CITY     NY 11105-2024	1
LONG ISLAND CITY     NY 11105-2027	1
LONG ISLAND CITY     NY 11105-2034	1
LONG ISLAND CITY     NY 11105-2044	1
LONG ISLAND CITY     NY 11105-2142	2
LONG ISLAND CITY     NY 11105-2203	1
LONG ISLAND CITY     NY 11105-2211	2
LONG ISLAND CITY     NY 11105-2305	1
LONG ISLAND CITY     NY 11105-2365	2
LONG ISLAND CITY     NY 11105-2415	1
LONG ISLAND CITY     NY 11105-2502	1
LONG ISLAND CITY     NY 11105-2665	1
LONG ISLAND CITY     NY 11105-2701	1
LONG ISLAND CITY     NY 11105-2709	1
LONG ISLAND CITY     NY 11105-2802	1
LONG ISLAND CITY     NY 11105-2805	1
LONG ISLAND CITY     NY 11105-2932	1
LONG ISLAND CITY     NY 11105-2933	1
LONG ISLAND CITY     NY 11105-3112	1
LONG ISLAND CITY     NY 11105-3123	1
LONG ISLAND CITY     NY 11105-3125	1
LONG ISLAND CITY     NY 11105-3245	1
LONG ISLAND CITY     NY 11105-3412	1
LONG ISLAND CITY     NY 11105-3413	1
LONG ISLAND CITY     NY 11105-3414	1
LONG ISLAND CITY     NY 11105-3604	1
LONG ISLAND CITY     NY 11105-3941	2
LONG ISLAND CITY     NY 11106	1
LONG ISLAND CITY     NY 11106-0239	2
LONG ISLAND CITY     NY 11106-1111	11
LONG ISLAND CITY     NY 11106-1150	2
LONG ISLAND CITY     NY 11106-1200	1
LONG ISLAND CITY     NY 11106-1301	1
LONG ISLAND CITY     NY 11106-1433	1
LONG ISLAND CITY     NY 11106-1527	1
LONG ISLAND CITY     NY 11106-2206	1
LONG ISLAND CITY     NY 11106-2326	1
LONG ISLAND CITY     NY 11106-2533	2
LONG ISLAND CITY     NY 11106-2645	1
LONG ISLAND CITY     NY 11106-2678	1
LONG ISLAND CITY     NY 11106-2753	1
LONG ISLAND CITY     NY 11106-3202	1
LONG ISLAND CITY     NY 11106-3501	1
LONG ISLAND CITY     NY 11106-4131	1
LONG ISLAND CITY     NY 11106-4241	1
LONG ISLAND CITY     NY 11106-4272	2
LONG ISLAND CITY     NY 11106-4275	3
LONG ISLAND CITY     NY 11106-4500	1
LONG ISLAND CITY     NY 11106-4801	1
LONG ISLAND CITY     NY 11106-4901	1
LONG ISLAND CITY     NY 11106-4913	1
LONG ISLAND CITY     NY 11106-5108	1
LONG ISLAND CITY     NY 11109-5663	2
LONG ISLAND CITY     NY 11109-5721	1
LONG ISLAND CITY     NY 11109-5826	1
LONGWOOD             FL 32752-1807	7
LORDS VALLEY         PA 18428-9026	1
LOS ALTOS            CA 94024-3125	1
LOS ALTOS            CA 94024-6100	1
LOS ALTOS HILLS      CA 94022-1981	2
LOS ALTOS HILLS      CA 94022-2468	1
LOS ANGELES          CA 90004-3432	2
LOS ANGELES          CA 90004-3821	2
LOS ANGELES          CA 90010-3215	1
LOS ANGELES          CA 90013	2
LOS ANGELES          CA 90014-3311	1
LOS ANGELES          CA 90024-3918	2
LOS ANGELES          CA 90024-7608	1
LOS ANGELES          CA 90025	2
LOS ANGELES          CA 90025-0520	2
LOS ANGELES          CA 90025-5611	2
LOS ANGELES          CA 90025-6067	1
LOS ANGELES          CA 90026-1503	1
LOS ANGELES          CA 90028-5107	1
LOS ANGELES          CA 90034-1821	1
LOS ANGELES          CA 90036-1811	1
LOS ANGELES          CA 90036-5638	1
LOS ANGELES          CA 90038-3326	1
LOS ANGELES          CA 90046	1
LOS ANGELES          CA 90046-1836	1
LOS ANGELES          CA 90046-7509	1
LOS ANGELES          CA 90049-2438	1
LOS ANGELES          CA 90049-2723	1
LOS ANGELES          CA 90049-2837	2
LOS ANGELES          CA 90049-2845	2
LOS ANGELES          CA 90049-3506	2
LOS ANGELES          CA 90049-6828	1
LOS ANGELES          CA 90056-3218	1
LOS ANGELES          CA 90067-1600	1
LOS ANGELES          CA 90067-1602	1
LOS ANGELES          CA 90067-6001	3
LOS ANGELES          CA 90068-2203	2
LOS ANGELES          CA 90069-3196	1
LOUISVILLE           KY 40223-2987	1
LOVELAND             OH 45140-6656	2
LOWER MERION         PA 19083-2622	1
LYNBROOK             NY 11563-2501	2
LYNBROOK             NY 11563-3339	1
LYNDHURST            NJ 07071-3558	1
MADISON              MS 39110-9004	2
MADISON              NJ 07940-2643	1
MADISON              NJ 07940-2828	2
MAHWAH               NJ 07430-2413	1
MAHWAH               NJ 07430-2591	2
MALBA                NY 11357-1003	1
MALBA                NY 11357-1022	1
MALBA                NY 11357-1037	2
MALIBU               CA 90265-2629	2
MALVERN              PA 19355-2132	5
MAMARONECK           NY 10543	1
MAMARONECK           NY 10543-2627	1
MAMARONECK           NY 10543-4142	1
MAMARONECK           NY 10543-4313	1
MAMARONECK           NY 10543-4606	1
MANALAPAN            NJ 07726-3216	1
MANALAPAN            NJ 07726-4313	1
MANALAPAN            NJ 07726-5040	1
MANALAPAN            NJ 07726-7930	2
MANHASSET            NY 11030	3
MANHASSET            NY 11030-1016	1
MANHASSET            NY 11030-1038	2
MANHASSET            NY 11030-1217	2
MANHASSET            NY 11030-1546	1
MANHASSET            NY 11030-1610	2
MANHASSET            NY 11030-1614	2
MANHASSET            NY 11030-1617	1
MANHASSET            NY 11030-1709	1
MANHASSET            NY 11030-1826	1
MANHASSET            NY 11030-1904	1
MANHASSET            NY 11030-1919	2
MANHASSET            NY 11030-2112	2
MANHASSET            NY 11030-2230	4
MANHASSET            NY 11030-2309	1
MANHASSET            NY 11030-2439	1
MANHASSET            NY 11030-2612	1
MANHASSET            NY 11030-3222	1
MANHASSET            NY 11030-3236	2
MANHASSET            NY 11030-3407	2
MANHASSET            NY 11030-3515	1
MANHASSET            NY 11030-3608	1
MANHASSET            NY 11030-3717	2
MANHASSET            NY 11030-3718	1
MANHASSET            NY 11030-3923	2
MANHASSET            NY 11030-3926	1
MANHASSET            NY 11030-3929	1
MANHASSET            NY 11030-3941	2
MANHASSET            NY 11030-3944	1
MANHASSET            NY 11030-3946	1
MANHASSET            NY 11030-4008	1
MANHASSET            NY 11030-4439	2
MANHASSET HILLS      NY 11040-1107	1
MANHATTAN BEACH      CA 90266	2
MANHATTAN BEACH      CA 90266-7230	1
MANLIUS              NY 13104-8714	1
MANLIUS              NY 13104-9564	1
MARCO ISLAND         FL 34145-4451	1
MARINA DL REY        CA 90292-6757	2
MARLBORO             NJ 07746	2
MARLBORO             NJ 07746-0529	1
MARLBORO             NJ 07746-1409	1
MARLBORO             NJ 07746-1455	1
MARLBORO             NJ 07746-1476	1
MARLBORO             NJ 07746-1989	2
MARLBORO             NJ 07746-2175	2
MARLBORO             NJ 07746-2732	1
MARMARONECK          NY 10543	3
MASPETH              NY 11378-1034	1
MASPETH              NY 11378-1133	1
MASPETH              NY 11378-1203	1
MASPETH              NY 11378-1304	2
MASPETH              NY 11378-1422	1
MASPETH              NY 11378-1436	1
MASPETH              NY 11378-1510	1
MASPETH              NY 11378-1520	1
MASPETH              NY 11378-1540	1
MASPETH              NY 11378-1624	1
MASPETH              NY 11378-1636	1
MASPETH              NY 11378-1726	1
MASPETH              NY 11378-1830	1
MASPETH              NY 11378-1918	1
MASPETH              NY 11378-2207	1
MASPETH              NY 11378-2312	1
MASPETH              NY 11378-2327	1
MASPETH              NY 11378-2406	1
MASPETH              NY 11378-2445	1
MASPETH              NY 11378-2527	2
MASPETH              NY 11378-2609	1
MASPETH              NY 11378-2611	1
MASPETH              NY 11378-2613	1
MASPETH              NY 11378-2625	1
MASPETH              NY 11378-2641	1
MASPETH              NY 11378-2701	1
MASPETH              NY 11378-2711	4
MASPETH              NY 11378-2716	1
MASPETH              NY 11378-2924	1
MASPETH              NY 11378-2928	1
MASPETH              NY 11378-3112	1
MASPETH              NY 11378-3316	1
MASPETH              NY 11378-3351	1
MASPETH              NY 11378-3407	1
MASPETH              NY 11378-3423	1
MASPETH              NY 11378-3426	1
MASPETH              NY 11378-3427	1
MASPETH              NY 11378-3456	1
MASPETH              NY 11378-3458	1
MASPETH              NY 11378-3537	1
MASPETH              NY 11378-3538	1
MASSAPEQUA           NY 11758-5933	1
MASSAPEQUA           NY 11758-7240	1
MASSAPEQUA           NY 11758-7728	1
MASSAPEQUA           NY 11758-8521	1
MASSAPEQUA           NY 11758-8551	1
MASSAPEQUA PARK      NY 11762-4011	1
MASSAPEQUA PARK      NY 11762-4045	1
MATAWAN              NJ 07747-6407	1
MATAWAN              NJ 07747-9662	1
MATTHEWS             NC 28104-8097	1
MAYWOOD              NJ 07607	2
MC LEAN              VA 22102-1436	1
MCDONOUGH            GA 30253	1
MCLEAN               VA 22102	2
MCLEAN               VA 22102-3302	1
MEDFORD              MA 02155-3433	1
MEDINA               WA 98039-1021	1
MELBOURNE BEACH      FL 32951	2
MELVILLE             NY 11747-2335	1
MELVILLE             NY 11747-2503	1
MELVILLE             NY 11747-3305	1
MELVILLE             NY 11747-3416	1
MELVILLE             NY 11747-3505	1
MELVILLE             NY 11747-4254	2
MELVILLE             NY 11747-4281	2
MELVILLE             NY 11747-5239	2
MEMPHIS              TN 38101-2198	1
MENDHAM              NJ 07945-1116	1
MENDHAM              NJ 07945-1216	1
MENDHAM              NJ 07945-2703	2
MENDHAM              NJ 07945-2704	2
MENDHAM              NJ 07945-2948	2
MENLO PARK           CA 94025-2323	1
MERRICK              NY 11566-2700	1
MIAMI                FL 33129	1
MIAMI                FL 33131-1808	1
MIAMI                FL 33131-2945	2
MIAMI                FL 33131-4023	1
MIAMI                FL 33131-4329	1
MIAMI                FL 33133-4110	2
MIAMI                FL 33133-5419	2
MIAMI                FL 33133-6741	2
MIAMI                FL 33137	1
MIAMI                FL 33137-4532	1
MIAMI                FL 33156-4779	1
MIAMI                FL 33160	2
MIAMI                FL 33160-5504	2
MIAMI                FL 33166-4858	1
MIAMI                FL 33166-4860	1
MIAMI                FL 33173-2909	2
MIAMI                FL 33180-1321	1
MIAMI                FL 33180-2128	1
MIAMI                FL 33185-4186	1
MIAMI BEACH          FL 33109	1
MIAMI BEACH          FL 33139-3133	2
MIAMI BEACH          FL 33139-6220	1
MIAMI BEACH          FL 33139-6533	1
MIAMI BEACH          FL 33140-2290	1
MIAMI BEACH          FL 33140-3280	1
MIAMI BEACH          FL 33140-4262	1
MIDDLE ISLAND        NY 11953-1941	1
MIDDLE VILLAGE       NY 11379	2
MIDDLE VILLAGE       NY 11379-0606	1
MIDDLE VILLAGE       NY 11379-1020	1
MIDDLE VILLAGE       NY 11379-1107	1
MIDDLE VILLAGE       NY 11379-1136	1
MIDDLE VILLAGE       NY 11379-1137	1
MIDDLE VILLAGE       NY 11379-1306	2
MIDDLE VILLAGE       NY 11379-1326	1
MIDDLE VILLAGE       NY 11379-1332	2
MIDDLE VILLAGE       NY 11379-1334	1
MIDDLE VILLAGE       NY 11379-1335	2
MIDDLE VILLAGE       NY 11379-1336	1
MIDDLE VILLAGE       NY 11379-1338	1
